Training Time,Accuracy,Balanced Accuracy,F1-score,AUC-ROC,Precision,Recall,MCC,Log-Loss
0.189,0.7701554152501214,0.7269626462668594,0.4075117370892019,0.7881537753842862,0.2927158273381295,0.670442842430484,0.32971213303780766,7.938703433987811
