Training Time,Accuracy,Balanced Accuracy,F1-score,AUC-ROC,Precision,Recall,MCC,Log-Loss
2.803,0.8896308887809616,0.8611549810293416,0.6377042646472698,0.9316956359334677,0.5201560468140443,0.82389289392379,0.5977234432721457,3.8120857025105996
