Training Time,Accuracy,Balanced Accuracy,F1-score,AUC-ROC,Precision,Recall,MCC,Log-Loss
2.637,0.8660757649344342,0.8411116458508019,0.5873550317994762,0.9069273203705815,0.4612220916568743,0.8084449021627188,0.543356196092471,4.625668236331955
