Training Time,Accuracy,Balanced Accuracy,F1-score,AUC-ROC,Precision,Recall,MCC,Log-Loss
0.18,0.8847741622146673,0.6661286744354342,0.43746295198577356,0.8615806070468925,0.5153631284916201,0.3800205973223481,0.38030898701649835,3.9797931349051137
